Data_Date,Formulary_ID,Formulary_Name,Payer_Name,Channel,Lives,NDC,Product_Name,Formulary_Status,Restriction,Tier,Effective_Date,As_Of_Date
2026-07-01,FRM88471,Cedar Complete Formulary,Cedar Health Plan,Managed Medicaid,1841105,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88472,Cedar Advantage Formulary,Cedar Health,Medicare Advantage,2590158,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88473,Oakmont POS Formulary,Oakmont Health,Health Exchange,2188292,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88474,Trailhead EPO Formulary,Trailhead Wellness,Health Exchange,166251,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88475,Redwood Choice HMO Formulary,Redwood Mutual,Health Exchange,1672350,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88476,Cedar Preferred Formulary,Cedar Insurance,Managed Medicaid,1475017,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88477,Prairie PPO Formulary,Prairie Mutual,Commercial,749149,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88478,Gateway Preferred Formulary,Gateway Care,Commercial,2271130,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88479,Silverpeak Complete Formulary,Silverpeak Benefit,Health Exchange,1947401,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88480,Keystone POS Formulary,Keystone Wellness,Commercial,1744839,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88481,Cedar Choice HMO Formulary,Cedar Mutual,Commercial,2340957,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88482,Wayfarer EPO Formulary,Wayfarer Insurance,Health Exchange,2880159,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88483,Bluegrass POS Formulary,Bluegrass Wellness,Commercial,1062298,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88484,Ridgeline Preferred Formulary,Ridgeline Health,Commercial,2037879,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88485,Ridgeline Preferred Formulary,Ridgeline Health Plan,Commercial,1683827,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88486,Quarry Preferred Formulary,Quarry Health,Commercial,1666368,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88487,Prairie PPO Formulary,Prairie Benefit,Commercial,2842393,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88488,Brightwater EPO Formulary,Brightwater Insurance,Managed Medicaid,1117468,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88489,Juniper Complete Formulary,Juniper Health Plan,Medicare Advantage,898037,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88490,Oakmont EPO Formulary,Oakmont Health Plan,Managed Medicaid,2892342,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88491,Nautilus POS Formulary,Nautilus Mutual,Commercial,3112669,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88492,Ridgeline Preferred Formulary,Ridgeline Health Plan,Managed Medicaid,3037249,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88493,Wayfarer Advantage Formulary,Wayfarer Health,Commercial,2911348,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88494,Riverbend Choice HMO Formulary,Riverbend Alliance,Commercial,1528984,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88495,Northgate POS Formulary,Northgate Benefit,Managed Medicaid,2430476,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88496,Ridgeline HMO Formulary,Ridgeline Alliance,Medicare Advantage,2588892,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88497,Monarch HMO Formulary,Monarch Mutual,Commercial,694475,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88498,Redwood Select PPO Formulary,Redwood Mutual,Medicare Advantage,1538223,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88499,Lakeside Select PPO Formulary,Lakeside Wellness,Health Exchange,2953935,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88500,Riverbend Complete Formulary,Riverbend Care,Managed Medicaid,240760,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88501,Brightwater HMO Formulary,Brightwater Health Plan,Health Exchange,1650133,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88502,Oakmont EPO Formulary,Oakmont Health Plan,Managed Medicaid,730581,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88503,Prairie Preferred Formulary,Prairie Insurance,Medicare Advantage,581712,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88504,Everest Complete Formulary,Everest Benefit,Managed Medicaid,967645,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88505,Bluegrass Select PPO Formulary,Bluegrass Health Plan,Commercial,15387,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88506,Meridian Complete Formulary,Meridian Alliance,Commercial,53304,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88507,Juniper Advantage Formulary,Juniper Wellness,Managed Medicaid,1848356,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88508,Keystone Select PPO Formulary,Keystone Wellness,Commercial,1786000,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88509,Redwood POS Formulary,Redwood Mutual,Commercial,780071,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88510,Brightwater Select PPO Formulary,Brightwater Alliance,Health Exchange,2627018,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88511,Harborview EPO Formulary,Harborview Health,Commercial,1198274,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88512,Ironwood EPO Formulary,Ironwood Care,Commercial,2085222,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88513,Juniper PPO Formulary,Juniper Alliance,Commercial,351480,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88514,Union EPO Formulary,Union Alliance,Commercial,1063909,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88515,Keystone POS Formulary,Keystone Alliance,Health Exchange,155552,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88516,Quarry Select PPO Formulary,Quarry Mutual,Commercial,680264,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88517,Willow PPO Formulary,Willow Benefit,Health Exchange,928470,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88518,Pinecrest HMO Formulary,Pinecrest Insurance,Medicare Advantage,1034590,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88519,Beacon HMO Formulary,Beacon Benefit,Commercial,676435,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88520,Harborview EPO Formulary,Harborview Benefit,Health Exchange,2264628,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88521,Vantage Complete Formulary,Vantage Benefit,Health Exchange,824355,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88522,Bluegrass Complete Formulary,Bluegrass Health,Health Exchange,1850008,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88523,Union Choice HMO Formulary,Union Benefit,Health Exchange,1979589,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88524,Oakmont Select PPO Formulary,Oakmont Insurance,Managed Medicaid,1554782,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88525,Cascade POS Formulary,Cascade Benefit,Commercial,3039108,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88526,Vantage Select PPO Formulary,Vantage Health Plan,Commercial,1733844,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88527,Granite EPO Formulary,Granite Health Plan,Commercial,862580,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88528,Wayfarer Complete Formulary,Wayfarer Mutual,Managed Medicaid,2632121,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88529,Summit POS Formulary,Summit Health,Health Exchange,2076104,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88530,Monarch PPO Formulary,Monarch Benefit,Managed Medicaid,1129911,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88531,Trailhead HMO Formulary,Trailhead Care,Health Exchange,983959,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88532,Wayfarer Preferred Formulary,Wayfarer Health Plan,Health Exchange,2356015,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88533,Nautilus EPO Formulary,Nautilus Care,Commercial,2321722,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88534,Oakmont Choice HMO Formulary,Oakmont Benefit,Managed Medicaid,1376698,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88535,Zephyr Preferred Formulary,Zephyr Wellness,Commercial,1588128,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88536,Meridian Select PPO Formulary,Meridian Health,Managed Medicaid,83377,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88537,Fairview PPO Formulary,Fairview Benefit,Health Exchange,1172448,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88538,Beacon Select PPO Formulary,Beacon Health Plan,Commercial,2456738,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88539,Wayfarer POS Formulary,Wayfarer Mutual,Health Exchange,338806,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88540,Riverbend PPO Formulary,Riverbend Insurance,Health Exchange,2432109,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88541,Nautilus HMO Formulary,Nautilus Mutual,Commercial,3150991,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88542,Granite Preferred Formulary,Granite Benefit,Managed Medicaid,642384,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88543,Oakmont POS Formulary,Oakmont Care,Medicare Advantage,1230438,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88544,Quarry Preferred Formulary,Quarry Health,Medicare Advantage,1116247,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88545,Lakeside Preferred Formulary,Lakeside Alliance,Commercial,2061237,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88546,Redwood Choice HMO Formulary,Redwood Mutual,Health Exchange,2430995,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88547,Highland Choice HMO Formulary,Highland Wellness,Commercial,2505901,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88548,Oakmont Complete Formulary,Oakmont Health Plan,Commercial,994326,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88549,Northgate POS Formulary,Northgate Health,Managed Medicaid,634402,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88550,Everest Complete Formulary,Everest Alliance,Commercial,1406991,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88551,Bluegrass EPO Formulary,Bluegrass Alliance,Health Exchange,2945791,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88552,Harborview POS Formulary,Harborview Insurance,Health Exchange,2606932,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88553,Summit Select PPO Formulary,Summit Mutual,Health Exchange,2783661,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88554,Ironwood Preferred Formulary,Ironwood Mutual,Health Exchange,432768,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88555,Sequoia Preferred Formulary,Sequoia Alliance,Health Exchange,105129,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88556,Lantern PPO Formulary,Lantern Health Plan,Commercial,2885209,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88557,Redwood Select PPO Formulary,Redwood Health,Medicare Advantage,138588,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88558,Lakeside Advantage Formulary,Lakeside Care,Managed Medicaid,2858716,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88559,Nautilus Choice HMO Formulary,Nautilus Insurance,Medicare Advantage,2289293,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88560,Willow Select PPO Formulary,Willow Health Plan,Health Exchange,2972556,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88561,Pinecrest HMO Formulary,Pinecrest Benefit,Managed Medicaid,2250402,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88562,Foundry Advantage Formulary,Foundry Mutual,Commercial,1873095,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88563,Stonegate Select PPO Formulary,Stonegate Health,Managed Medicaid,2393351,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88564,Highland Complete Formulary,Highland Care,Commercial,2121902,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88565,Quarry EPO Formulary,Quarry Health Plan,Commercial,964058,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88566,Ironwood POS Formulary,Ironwood Wellness,Commercial,757719,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88567,Nautilus PPO Formulary,Nautilus Mutual,Managed Medicaid,3099205,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88568,Zephyr Preferred Formulary,Zephyr Health,Commercial,1909187,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88569,Lantern Preferred Formulary,Lantern Health,Medicare Advantage,2179792,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88570,Everest Complete Formulary,Everest Insurance,Commercial,1786934,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88571,Cedar EPO Formulary,Cedar Care,Managed Medicaid,2934714,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88572,Cascade Complete Formulary,Cascade Health Plan,Managed Medicaid,3004005,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88573,Pinecrest HMO Formulary,Pinecrest Care,Commercial,2977129,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88574,Sequoia Advantage Formulary,Sequoia Health Plan,Managed Medicaid,1611381,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88575,Pinecrest EPO Formulary,Pinecrest Health Plan,Health Exchange,230211,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88576,Copperfield HMO Formulary,Copperfield Health Plan,Commercial,865821,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88577,Ridgeline Complete Formulary,Ridgeline Health,Commercial,924634,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88578,Zephyr POS Formulary,Zephyr Health,Managed Medicaid,1181490,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88579,Highland EPO Formulary,Highland Health,Commercial,2812586,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88580,Monarch EPO Formulary,Monarch Health Plan,Health Exchange,1207778,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88581,Everest Choice HMO Formulary,Everest Benefit,Medicare Advantage,298814,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88582,Northgate Choice HMO Formulary,Northgate Insurance,Managed Medicaid,1750426,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88583,Trailhead Complete Formulary,Trailhead Care,Health Exchange,2903425,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88584,Wayfarer EPO Formulary,Wayfarer Benefit,Managed Medicaid,2374859,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88585,Ironwood POS Formulary,Ironwood Insurance,Commercial,510796,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88586,Brightwater Advantage Formulary,Brightwater Mutual,Commercial,1415026,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88587,Copperfield HMO Formulary,Copperfield Insurance,Commercial,1274482,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88588,Gateway PPO Formulary,Gateway Mutual,Commercial,828760,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88589,Lakeside EPO Formulary,Lakeside Alliance,Health Exchange,1946971,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88590,Trailhead Choice HMO Formulary,Trailhead Insurance,Managed Medicaid,2262666,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88591,Beacon PPO Formulary,Beacon Insurance,Commercial,1588873,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88592,Everest PPO Formulary,Everest Benefit,Commercial,1750894,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88593,Everest Preferred Formulary,Everest Wellness,Commercial,749056,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88594,Oakmont Complete Formulary,Oakmont Health,Managed Medicaid,661249,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88595,Everest EPO Formulary,Everest Benefit,Commercial,2179875,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88596,Trailhead PPO Formulary,Trailhead Care,Commercial,199675,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88597,Trailhead PPO Formulary,Trailhead Insurance,Managed Medicaid,3196353,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88598,Copperfield Preferred Formulary,Copperfield Insurance,Commercial,1865173,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88599,Northgate Preferred Formulary,Northgate Health,Managed Medicaid,444393,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88600,Copperfield EPO Formulary,Copperfield Wellness,Commercial,1321012,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88601,Quarry HMO Formulary,Quarry Health,Medicare Advantage,240653,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88602,Yellowstone Choice HMO Formulary,Yellowstone Alliance,Commercial,1408901,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88603,Cedar HMO Formulary,Cedar Alliance,Medicare Advantage,1316877,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88604,Brightwater Choice HMO Formulary,Brightwater Insurance,Medicare Advantage,784038,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88605,Summit HMO Formulary,Summit Alliance,Commercial,2022612,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88606,Wayfarer Preferred Formulary,Wayfarer Health Plan,Commercial,1716570,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88607,Prairie Advantage Formulary,Prairie Mutual,Commercial,2619137,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88608,Gateway Advantage Formulary,Gateway Wellness,Medicare Advantage,2394056,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88609,Wayfarer HMO Formulary,Wayfarer Alliance,Managed Medicaid,2515121,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88610,Everest HMO Formulary,Everest Mutual,Managed Medicaid,471108,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88611,Cedar EPO Formulary,Cedar Wellness,Managed Medicaid,3181651,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88612,Copperfield Complete Formulary,Copperfield Mutual,Commercial,877607,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88613,Cedar Preferred Formulary,Cedar Health,Medicare Advantage,550007,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88614,Meridian HMO Formulary,Meridian Benefit,Commercial,145798,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88615,Keystone Advantage Formulary,Keystone Mutual,Medicare Advantage,2301393,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88616,Vantage Choice HMO Formulary,Vantage Mutual,Medicare Advantage,662043,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88617,Cascade Complete Formulary,Cascade Health Plan,Health Exchange,1846799,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88618,Prairie EPO Formulary,Prairie Mutual,Medicare Advantage,2151641,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88619,Stonegate PPO Formulary,Stonegate Mutual,Managed Medicaid,2104421,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88620,Juniper PPO Formulary,Juniper Health,Managed Medicaid,2041973,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88621,Beacon Complete Formulary,Beacon Insurance,Managed Medicaid,343139,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88622,Union PPO Formulary,Union Insurance,Commercial,2259092,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88623,Wayfarer Advantage Formulary,Wayfarer Benefit,Commercial,1250717,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88624,Everest PPO Formulary,Everest Insurance,Health Exchange,1999579,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88625,Cascade Complete Formulary,Cascade Insurance,Commercial,546927,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88626,Redwood Select PPO Formulary,Redwood Insurance,Commercial,3124779,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88627,Juniper Select PPO Formulary,Juniper Health Plan,Health Exchange,1005677,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-10-01,2026-07-01
